https://www.fluorophores.tugraz.at/substance/311	100 mM sodium...	7.20	654	660
https://www.fluorophores.tugraz.at/substance/445			467	496
https://www.fluorophores.tugraz.at/substance/187	pH 9	9.00	360	448
https://www.fluorophores.tugraz.at/substance/1318	water : glyce...		442	680
https://www.fluorophores.tugraz.at/substance/1229	water : glyce...		425	677
https://www.fluorophores.tugraz.at/substance/191	pH 7.2		513	537
https://www.fluorophores.tugraz.at/substance/1135			571	584
https://www.fluorophores.tugraz.at/substance/638		7.50	568	581
https://www.fluorophores.tugraz.at/substance/1329	water : glyce...		439	683
https://www.fluorophores.tugraz.at/substance/343	cyclohexane		376, 356, 339	397, 375
https://www.fluorophores.tugraz.at/substance/1334	water			
https://www.fluorophores.tugraz.at/substance/188	pH 7.5		651	660
https://www.fluorophores.tugraz.at/substance/446			586	600
https://www.fluorophores.tugraz.at/substance/843	Water		390	479
https://www.fluorophores.tugraz.at/substance/148	water		436	484
https://www.fluorophores.tugraz.at/substance/849	PBS	7.40	433	547
https://www.fluorophores.tugraz.at/substance/149	water		453	507
https://www.fluorophores.tugraz.at/substance/150	water		500	525
https://www.fluorophores.tugraz.at/substance/850	PBS	7.40	496	661
https://www.fluorophores.tugraz.at/substance/151	water		495	527
https://www.fluorophores.tugraz.at/substance/851	Water		511	533
https://www.fluorophores.tugraz.at/substance/152	water		524, 345	545
https://www.fluorophores.tugraz.at/substance/844	Water		533	553
https://www.fluorophores.tugraz.at/substance/153	water		553, 358	576
https://www.fluorophores.tugraz.at/substance/154	water		563, 364	592
https://www.fluorophores.tugraz.at/substance/155	water		594	624
https://www.fluorophores.tugraz.at/substance/852	Water		602	627
https://www.fluorophores.tugraz.at/substance/156	water		614	634
https://www.fluorophores.tugraz.at/substance/157	water		618, 408, 302	642
https://www.fluorophores.tugraz.at/substance/762	water		629	657
https://www.fluorophores.tugraz.at/substance/158	water		635	658
https://www.fluorophores.tugraz.at/substance/159	water		644, 366, 312	670
https://www.fluorophores.tugraz.at/substance/763	water		644	669
https://www.fluorophores.tugraz.at/substance/160	water		663, 305	683
https://www.fluorophores.tugraz.at/substance/864	Water		663	685
https://www.fluorophores.tugraz.at/substance/161	water		680	700
https://www.fluorophores.tugraz.at/substance/162	water		699	719
https://www.fluorophores.tugraz.at/substance/853	Water		728	751
https://www.fluorophores.tugraz.at/substance/854	Water		743	763
https://www.fluorophores.tugraz.at/substance/863	Water		655	681
https://www.fluorophores.tugraz.at/substance/856	Water		566	593
https://www.fluorophores.tugraz.at/substance/855	Water		535	560
https://www.fluorophores.tugraz.at/substance/857	Water		570	596
https://www.fluorophores.tugraz.at/substance/858	Water		572	608
https://www.fluorophores.tugraz.at/substance/861	Water		599	626
https://www.fluorophores.tugraz.at/substance/862	Water		624	650
https://www.fluorophores.tugraz.at/substance/860	Water		584	608
https://www.fluorophores.tugraz.at/substance/859	Water		579	606
https://www.fluorophores.tugraz.at/substance/345	H2O		431, 370	
https://www.fluorophores.tugraz.at/substance/448			494	505
https://www.fluorophores.tugraz.at/substance/447			492	504
https://www.fluorophores.tugraz.at/substance/1068			549	575
https://www.fluorophores.tugraz.at/substance/189	pH 5.5		484	520
https://www.fluorophores.tugraz.at/substance/190	pH 9		501	527
https://www.fluorophores.tugraz.at/substance/347	cyclohexane		255	303
https://www.fluorophores.tugraz.at/substance/531			476	507
https://www.fluorophores.tugraz.at/substance/351	cyclohexane		247	326, 313, 303
https://www.fluorophores.tugraz.at/substance/126	water		555, 523, 453	581
https://www.fluorophores.tugraz.at/substance/1260	water : glyce...		622	682
https://www.fluorophores.tugraz.at/substance/1008	DNA		280	482
https://www.fluorophores.tugraz.at/substance/1009	DNA		574	604
https://www.fluorophores.tugraz.at/substance/179	DNA		256	484
https://www.fluorophores.tugraz.at/substance/180	DNA		570	605
https://www.fluorophores.tugraz.at/substance/639	methanol		625	641
https://www.fluorophores.tugraz.at/substance/1006	MeOH		646	664
https://www.fluorophores.tugraz.at/substance/636	methanol		502	511
https://www.fluorophores.tugraz.at/substance/640		7.20	505	512
https://www.fluorophores.tugraz.at/substance/641	methanol		528, 335	547
https://www.fluorophores.tugraz.at/substance/643	methanol		544, 271	570
https://www.fluorophores.tugraz.at/substance/644	methanol		588, 312	621
https://www.fluorophores.tugraz.at/substance/1007		7.00	590	621
https://www.fluorophores.tugraz.at/substance/642		7.00	590	621
https://www.fluorophores.tugraz.at/substance/1059	toluene		516	536
https://www.fluorophores.tugraz.at/substance/1057	toluene		515	527
https://www.fluorophores.tugraz.at/substance/1058	toluene		503	521
https://www.fluorophores.tugraz.at/substance/353	MeOH		544	557
https://www.fluorophores.tugraz.at/substance/352	MeOH		544, 514	557
https://www.fluorophores.tugraz.at/substance/354	EtOH		485	497
https://www.fluorophores.tugraz.at/substance/355	EtOH		559, 295	625, 571
https://www.fluorophores.tugraz.at/substance/356	PrOH (n-Propa...		560	572
https://www.fluorophores.tugraz.at/substance/357	MeOH		638	657
https://www.fluorophores.tugraz.at/substance/358	EtOH		582	603
https://www.fluorophores.tugraz.at/substance/359	EtOH		656	674
https://www.fluorophores.tugraz.at/substance/360	EtOH		743	771
https://www.fluorophores.tugraz.at/substance/361	EtOH		687	712
https://www.fluorophores.tugraz.at/substance/597	Chloroform			505
https://www.fluorophores.tugraz.at/substance/313	100 mM sodium...	7.00	619	642
https://www.fluorophores.tugraz.at/substance/1010		9.00	494	514
https://www.fluorophores.tugraz.at/substance/232	PBS pH 7.5		575	591
https://www.fluorophores.tugraz.at/substance/645		7.20	589	609
https://www.fluorophores.tugraz.at/substance/646		7.20	507	529
https://www.fluorophores.tugraz.at/substance/647		7.20	549, 353	574
https://www.fluorophores.tugraz.at/substance/273	50 mM carbona...	9.40	254	432
https://www.fluorophores.tugraz.at/substance/1012		6.00	549	586
https://www.fluorophores.tugraz.at/substance/1011		9.00	576	639
https://www.fluorophores.tugraz.at/substance/233		10.00	599, 423, 361	674
https://www.fluorophores.tugraz.at/substance/648		7.00	401, 380	419
https://www.fluorophores.tugraz.at/substance/649		8.00	399	549
https://www.fluorophores.tugraz.at/substance/127	water		482	540
https://www.fluorophores.tugraz.at/substance/415			465	558
https://www.fluorophores.tugraz.at/substance/1100			552	570
https://www.fluorophores.tugraz.at/substance/650			598, 316	625
https://www.fluorophores.tugraz.at/substance/651		7.20	400	452
https://www.fluorophores.tugraz.at/substance/1097			648	657
https://www.fluorophores.tugraz.at/substance/1099		9.00	362	463
https://www.fluorophores.tugraz.at/substance/652		7.20	586	614
https://www.fluorophores.tugraz.at/substance/653		7.20	404	526
https://www.fluorophores.tugraz.at/substance/1131	PBS	7.40	407	452
https://www.fluorophores.tugraz.at/substance/1130	PBS	7.40	407	431
https://www.fluorophores.tugraz.at/substance/1132	PBS	7.40	489	516
https://www.fluorophores.tugraz.at/substance/1133	PBS	7.40	543	563
https://www.fluorophores.tugraz.at/substance/1134	PBS	7.40	554	568
https://www.fluorophores.tugraz.at/substance/449			451, 435	503, 477
https://www.fluorophores.tugraz.at/substance/1136			491	517
https://www.fluorophores.tugraz.at/substance/1129	PBS	7.40	348	450
https://www.fluorophores.tugraz.at/substance/1192	PBS		487	513
https://www.fluorophores.tugraz.at/substance/1313	water : glyce...		421	682
https://www.fluorophores.tugraz.at/substance/1303	water : glyce...		437	681
https://www.fluorophores.tugraz.at/substance/1242	water : glyce...		436	685
https://www.fluorophores.tugraz.at/substance/1249	water : glyce...		436	687
https://www.fluorophores.tugraz.at/substance/1250	water : glyce...		377	686
https://www.fluorophores.tugraz.at/substance/1232	water : glyce...		382	707
